show,episode,slug_earwolf,id_wikia,name,desc,elucidation,tags,tstart,tend,location_type,location_id
"cbb",34,"have-a-merry-christmas",2498,"Who is d'Artagnan?","the audience, friendship, Christmas","In a Three Musketeers scenario, which is which?","John C. Reilly","55:42","55:12","",""
"cbb",34,"have-a-merry-christmas",2498,"Can You Sing It For Us?","Doug would like Jon Hamm to sing 'the song about being invisible from Chicago.'","Someone is asked to sing a song of which they've just confirmed the existence.","John C. Reilly","56:09","56:48","",""
"cbb",34,"have-a-merry-christmas",2498,"Location","John C. Reilly appears as both Frost and Nixon on Christmas day.","Identifiable earth location.","John C. Reilly,David Frost,Richard Nixon","1:03:37","1:04:06","point","77"
"cbb","bo2009","the-best-of-2009",2482,"That's Three Floors Above Us","Huell discovers that the origin of horse manure is Indie 103.2, which is right upstairs.","The layout of the studio is sketched out.","Ice T,Huell Howser","20:32","21:04","",""
"cbb","bo2009","the-best-of-2009",2482,"Location","If Huell were Jesus coming back, he would head straight to the capitol steps in Sacramento, California.","Identifiable earth location.","Huell Howser","22:04","22:15","point","39"
"cbb","bo2009","the-best-of-2009",2482,"How Many are There?","Scott and Ice T ask if there are any other places in California to which Huell, as a returning Jesus Christ, would go.","","Ice T,Huell Howser","22:16","22:52","",""
"cbb","bo2009","the-best-of-2009",2482,"Location","If Huell were Jesus coming back, he would head straight to Miramar, California.","Identifiable earth location.","Huell Howser","22:15","22:19","point","78"
"cbb","bo2009","the-best-of-2009",2482,"Location","If Huell were Jesus coming back, he would head straight to Sylmar, California.","Identifiable earth location.","Huell Howser","22:19","22:22","point","79"
"cbb","bo2009","the-best-of-2009",2482,"Location","If Huell were Jesus coming back, he would head straight to the beautiful Ontario airport in Ontario, California.","Identifiable earth location.","Huell Howser","22:22","22:27","point","80"
"cbb","bo2009","the-best-of-2009",2482,"Location","If Huell were Jesus coming back, he would head straight to Hearst Castle.","Identifiable earth location.","Huell Howser","22:27","22:35","point","81"
"cbb","bo2009","the-best-of-2009",2482,"Location","If Huell were Jesus coming back, he would head straight to San Luis Obispo.","Identifiable earth location.","Huell Howser","22:35","22:39","point","82"
"cbb","bo2009","the-best-of-2009",2482,"Location","If Huell were Jesus coming back, he would head straight to Stockton, CA.","Identifiable earth location.","Huell Howser","22:43","22:50","point","83"
"cbb","bo2009","the-best-of-2009",2482,"Location","Maybe Huell would bring Jesus back to life by giving him a good ride on the old fashioned San Francisco trolley.","Identifiable earth location.","Huell Howser","22:53","23:05","point","84"
"cbb","bo2009","the-best-of-2009",2482,"Location","Huell knows Ice T is alive because he's seen him at Du Par's Restaurant.","Identifiable earth location.","Huell Howser","28:33","29:05","point","85"
"cbb","bo2009","the-best-of-2009",2482,"Location","If you wanna feel alive, head on down to the House of Pies.","Identifiable earth location.","Huell Howser,Ice T","29:05","29:24","point","86"
"cbb","bo2009","the-best-of-2009",2482,"Location","Ice T is still having some existential crisis problems, so Huell recommends Norm's in Whittier.","Identifiable earth location.","Huell Howser,Ice T","29:19","29:30","point","87"
"cbb","bo2009","the-best-of-2009",2482,"Location","Ice T objects to Huell's recommendation of Norm's in Whittier bc there's one in West Hollywood.","Identifiable earth location.","Huell Howser,Ice T","29:19","29:40","point","88"
"cbb","bo2009","the-best-of-2009",2482,"Location","If Ice T is already seeking existential solace in West Hollywood, he might as well go to Canter's on Fairfax.","Identifiable earth location.","Huell Howser,Ice T","29:29","30:18","point","89"
"cbb","305","cattlelickitup",,"Technicality. No. Down. Boo. Over.","Hunting and pecking is still typing.","","Gino Lambardo","37:13","37:26","",""
"cbb",305,"",,"Location","Gino Lambardo is originally from Freeport.","Identifiable earth location.","Gino Lambardo","39:21","39:31","point","90"
"cbb",305,"",,"Location","Gino Lambardo lived on the border of Wantagh and Bellmore near Mulcahey's with a Wantagh address but in the Bellmore school district.","Identifiable earth location.","Gino Lambardo","39:25","39:37","point","91"
"cbb",305,"",,"Location","Jeffrey Schrödinger lives in Rockville Centre with his cat, Shit Dick.","Identifiable earth location.","Gino Lambardo,Erwin Schrödinger","1:27:28","1:27:49","point","92"
"cbb","bo2009","the-best-of-2009",2482,"Location","Huell makes some kind of point about coming full circle from Lompoc to Hesperia.","Identifiable earth location.","Huell Howser","1:07:22","1:07:40","line","3"
"cbb","b2","live-from-sf-sketchfest",,"Phil Collins","Scott and Doug Benson are pulling a Phil Collins at SF Sketchfest","","","2:02","2:33","",""
"cbb","b2","live-from-sf-sketchfest",,"My Wife!","My friend!","","","5:05","5:13","",""
"cbb","b2","live-from-sf-sketchfest",,"Topping Hat","Applausings","Dame Sir ALW speaks in the Queen's English.","","9:23","9:27","",""
"cbb","b2","live-from-sf-sketchfest",,"Topping Hat","Sketchual Festival","Dame Sir ALW speaks in the Queen's English.","","11:17","11:20","",""
"cbb","b2","live-from-sf-sketchfest",,"Andrew Lloyd Webber is as Straight as an Arrow Is","ALW reminds us all that he's married to a bikini model","Dame Sir ALW clarifies his sexual preference.","","12:48","13:35","",""
"cbb","b2","live-from-sf-sketchfest",,"Topping Hat","BroadWAY","Dame Sir ALW speaks in the Queen's English.","","15:02","15:14","",""
"cbb","b2","live-from-sf-sketchfest",,"Topping Hat","Reginald Watts at the Punchline?","Dame Sir ALW speaks in the Queen's English.","","30:41","30:46","",""
"cbb","b2","live-from-sf-sketchfest",,"Some asshole talks over the WYR theme","Positively stirring.","","","31:05","31:54","",""
"cbb","b2","live-from-sf-sketchfest",,"Topping Hat","Queasements","Dame Sir ALW speaks in the Queen's English.","","38:37","38:46","",""
"cbb",38,"paul-f-tompkins-steps-in",2506,"Location","The two grandmas traveled to Cairo/Wal-Mart.","Identifiable earth location.","Grandma Jonesy,Grandma Levon,Grandma Queen Bee","16:55","17:31","point","93"
"cbb",38,"paul-f-tompkins-steps-in",2506,"Location","The two grandmas are planning an Australian trip to Wal-mart.","Identifiable earth location.","Grandma Jonesy,Grandma Levon,Grandma Queen Bee","18:28","18:55","point","94"
"cbb",38,"paul-f-tompkins-steps-in",2506,"Defenestration","Kaitlin Olson and PFT oft wished they could defenestrate.","Somebody exits by window or previous such events are discussed.","Kelsey Grammer","25:07","25:23","",""
"cbb","b3","live-from-ucb-ny",2507,"Stand Up Money","Scott lives off of his CBB money.","Leno's financial plan","Jay Leno","12:13","12:26","",""
"cbb","b3","live-from-ucb-ny",2507,"The Most Popular Feature of CBB.","The part everyone loves.","Scott has to explain how legimately popular the plugs are.","","1:21:37","1:21:45","",""
"cbb","b3","live-from-ucb-ny",2507,"Location","Zach Galifianakis slaps a jag.","Identifiable earth location.","","35:35","38:14","point","95"
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat","Scottrick","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","10:13","10:16","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat","Trousers","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","16:19","16:41","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat","Scottrick","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","20:50","20:58","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat","The Juking Box Jury","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","20:50","20:58","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"The Most Popular Feature of CBB.","Even though Zachariah is squirming like a toddler in church.","Scott has to explain how legimately popular the plugs are.","Andrew Lloyd Weber","27:55","28:09","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat","Workings","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","29:19","29:26","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"A Tompkins Character is Eager to Play WYR","DSALW into WYR to ask about whether fish understand human thought.","","Andrew Lloyd Weber","30:51","31:11","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat","It should be 'as a jetpack does.'","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","42:10","42:20","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat","Topping Hat rubs off on Zach.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","47:00","47:08","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat","Pearljam","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","49:42","49:52","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"The Most Popular Feature of CBB.","DSALW has been thinking about it all program.","Scott has to explain how legimately popular the plugs are.","Andrew Lloyd Weber","49:58","50:18","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat.","Novembre.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","54:09","54:18","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat.","British Columbia.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","54:18","54:26","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat.","Canader.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","54:26","54:31","",""
"cbb",76.2,"dont-cry-rolling-skate-train",2724,"Topping Hat.","A cliff hanging!","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","56:35","56:40","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Scott Asks an Inappropriately Personal Question","Scott asks Colin Hanks for his address.","","","18:26","18:33","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Location","Colin Hanks lives near The Pantages","Identifiable earth location.","","18:33","18:53","point","96"
"cbb",85,"thats-one-way-of-doing-it",2744,"Location","Chupa and Cake Boss will be sojourning to Kentucky for Christmas.","Identifiable earth location.","El Chupacabra,Cake Boss","33:43","18:53","point","97"
"cbb",85,"thats-one-way-of-doing-it",2744,"How Many are There?","Scott asks Chupa to list the websites he owns.","","Cake Boss,El Chupacabra,Michael Douglas,Bevery Sills,Rue McCLanahan","36:35","37:22","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Somebody Gets Emotional","Cake Boss gets choked up thinking about Christmas.","","Cake Boss","38:30","38:42","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Shut the Fuck Up!","Colin needs to stfu to hear his future from Cake Boss.","Someone simply wants everyone else to shut the fuck up.","Cake Boss","45:02","45:06","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Huh?","There's some water right in front of you.","Bob Ducca's Catchphrase","Bob Ducca","57:51","58:00","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Cake Boss Cake Boss? Cake Boss?","Colin Hanks addresses the room.","","Cake Boss,El Chupacabra,Don Dimello","1:17:40","1:17:49","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Cake Boss Cake Boss? Cake Boss?","'Scott, may I scream something?'","","Cake Boss","1:21:49","1:22:03","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Marrone!","'You're the guy i'm referring to!'","Cake Boss' favorite expletive. And/or Mark Maron reference. Often the same.","Cake Boss","1:22:50","1:23:01","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Cake Boss Cake Boss? Cake Boss?","Around the horn with catchphrases.","","Cake Boss","1:25:14","1:25:33","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Cake Boss Cake Boss? Cake Boss?","What do you have to plug?","","Cake Boss","1:49:40","1:49:50","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Location","Don Dimello plugs the Radio City Christmas Spectacular - 36 gorgeous girls dancing across the stage.","Identifiable earth location.","Don Dimello","1:50:53","1:51:02","point","98"
"cbb",85,"thats-one-way-of-doing-it",2744,"Get Your Cakeulator and Add These Totals","charity cakeulation begins","Caked prefix.","Cake Boss","1:53:23","1:53:38","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"Get Your Cakeulator and Add These Totals","Cake Boss gets cakeraged at Scott.","Caked prefix.","Cake Boss","1:58:04","1:58:29","",""
"cbb",85,"thats-one-way-of-doing-it",2744,"CBB's Open Door Policy","Scott ends up with too many people in his Connecticut home.","","James Gandolfini,Arianna Huffington,Ulysses S. Grant,Michael Douglas,Jack Nicholson","1:59:10","1:59:19","",""
"cbb",122,"shanghaied-by-irene",3003,"How Many are There?","Scott and Werner ask Zach how many animals he's worked with.","","Werner Herzog","43:14","43:43","",""
"cbb",150,"time-bobby",2358,"Topping Hat","Scott and Werner ask Zach how many animals he's worked with.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber","5:34","5:38","",""
"cbb",150,"time-bobby",2358,"Topping Hat","Scottrick, do we have any food here in the studio for this little boy to eat?","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","14:11","14:15","",""
"cbb",150,"time-bobby",2358,"Topping Hat","Scottrick!","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","14:24","14:26","",""
"cbb",150,"time-bobby",2358,"Topping Hat","Scottrick is right.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","19:10","19:15","",""
"cbb",150,"time-bobby",2358,"Topping Hat","This is a good line of inquiry.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","33:38","33:48","",""
"cbb",150,"time-bobby",2358,"Topping Hat","Where did Scottrick go?","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","35:30","35:39","",""
"cbb",150,"time-bobby",2358,"Topping Hat","May I say, Scottrick? And, of course, Fourvel will know this from his experience with this rich, elderly man.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","36:18","36:25","",""
"cbb",150,"time-bobby",2358,"Topping Hat","'Scottrick, oh my word!'","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","36:43","36:47","",""
"cbb",150,"time-bobby",2358,"Topping Hat","'Scottrick, please believe me!'","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","41:14","41:21","",""
"cbb",150,"time-bobby",2358,"Topping Hat","'Scottrick, I wonder if you might be able to help me?'","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","42:31","42:40","",""
"cbb",150,"time-bobby",2358,"Topping Hat","'Scottrick, I would love it if you and dear young Fourvel, here would read roles...'","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","42:41","42:48","",""
"cbb",150,"time-bobby",2358,"Three Men and a Baby","In the background you can see Leonard Nimoy being stabbed to death.","TMaaB or one/all of its sequels is/are referenced","Andrew Lloyd Weber,Fourvel","38:02","38:25","",""
"cbb",150,"time-bobby",2358,"Scott Spells Out Obvious Data","Scott knows what ER means","","Andrew Lloyd Weber,Fourvel","43:02","43:09","",""
"cbb",150,"time-bobby",2358,"Topping Hat","Controversy","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel,Ice T,Body Count","35:00","35:10","",""
"cbb",150,"time-bobby",2358,"Downtown Abbey","Scott has seen 'Downtown Abbey.'","somebody purposefully blows the pronunciation of Downton Abbey","Andrew Lloyd Weber,Fourvel","36:43","36:49","",""
"cbb",150,"time-bobby",2358,"Downtown Abbey","'Downtown Abbey' is Scott's favorite show.","somebody purposefully blows the pronunciation of Downton Abbey","Andrew Lloyd Weber,Fourvel","36:54","36:59","",""
"cbb",150,"time-bobby",2358,"Downtown Abbey","Scott is the biggest 'Downtown Abbey' fan there is.","somebody purposefully blows the pronunciation of Downton Abbey","Andrew Lloyd Weber,Fourvel","37:00","37:09","",""
"cbb",150,"time-bobby",2358,"Downtown Abbey","'Whitney' -- 'Downton'","somebody purposefully blows the pronunciation of Downton Abbey","Andrew Lloyd Weber,Fourvel,Whitney Cummings","40:10","40:18","",""
"cbb",150,"time-bobby",2358,"Marrone!","Tiresome theatre people are creating a musical about the life of Marc Maron.","Cake Boss' favorite expletive. And/or Mark Maron reference. Often the same.","Andrew Lloyd Weber,Fourvel,Mark Maron","40:46","40:56","",""
"cbb",150,"time-bobby",2358,"Topping Hat","Enscoopment","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel,Mark Maron","39:21","39:28","",""
"cbb",150,"time-bobby",2358,"Jesus Smash!","Jesus bursts from his ropes, sez 'Jesus Smash!'","Someone does Hulk stuff.","Andrew Lloyd Weber,Fourvel,Jesus Christ","10:11","10:19","",""
"cbb",150,"time-bobby",2358,"Jesus Smash!","Is this about Jesus when he bursts out of those ropes and he attacks the Army?","Someone does Hulk stuff.","Andrew Lloyd Weber,Fourvel,Jesus Christ","40:20","40:42","",""
"cbb",150,"time-bobby",2358,"My Wife!","Turns out it was just a cardboard cutout.","","Andrew Lloyd Weber,Fourvel,Borat,William Shatner","38:34","38:56","",""
"cbb",150,"time-bobby",2358,"William Shatner","Turns out it was just a cardboard cutout.","Shatner's bio is cited.","Andrew Lloyd Weber,Fourvel,William Shatner","38:34","38:56","",""
"cbb",150,"time-bobby",2358,"CBB's Open Door Policy","Scott needs to invite DSALW because he's a lot like a vampire.","","Andrew Lloyd Weber,Fourvel,Dracula","5:36","5:48","",""
"cbb",150,"time-bobby",2358,"Call Me Garry.","Please call me Lord Andrew Lloyd Weber.","Garry Marshall (or similar) demands respect (or bestows familiarity).","Andrew Lloyd Weber,Fourvel","19:40","19:57","",""
"cbb",150,"time-bobby",2358,"Topping Hat","Jesus goes on a rampage.","Dame Sir ALW speaks in the Queen's English.","Andrew Lloyd Weber,Fourvel","10:12","10:20","",""
"cbb",150,"time-bobby",2358,"'Tis a Consummation...","For an orphan to be under the care of a rich man","","Andrew Lloyd Weber,Fourvel","19:10","19:20","",""
"cbb",150,"time-bobby",2358,"Trod the Boards","Fourvel used to be an actor.","","Andrew Lloyd Weber,Fourvel","16:01","16:11","",""
"cbb",150,"time-bobby",2358,"Trod the Boards","And also Scottrick.","","Andrew Lloyd Weber,Fourvel","42:45","43:00","",""
"cbb",150,"time-bobby",2358,"Scott Wishes We Could Get Into That","DSALW wants to read a scene out loud.","","Andrew Lloyd Weber,Fourvel","42:31","42:40","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"guest performs before they're announced","Bob Ducca is asked to back off.","","Bob Ducca","1:00","1:44","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"Huh?","Bob doesn't hear Scott ask him to back off.","Bob Ducca's Catchphrase","Bob Ducca","1:35","1:38","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"Huh?","Bob doesn't hear Scott ask him to hang back.","Bob Ducca's Catchphrase","Bob Ducca","6:38","6:42","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"Huh?","'Not FaceBook.'","Bob Ducca's Catchphrase","Bob Ducca","7:13","7:17","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"Scott Does Math","Scott calculates Bob Ducca's 27-Step progress.","Bob Ducca's Catchphrase","Bob Ducca","10:25","10:40","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"Ducca List","Fellow brothers deserving thanks: Eldon Fairbanks; Austin Merriweather; Bob Hirohito; Gale Duke-Madjen; the young man who often wears hiking shorts and a fedora; Gordon Gordon; Ronnie Ducca; Sorgum Benedict; Odele Cigarette; Leroy Patenkin; Nedya Dorothy; Reuben Proudcreek; Roland Ducca; Bertram Hauser; Duncan Yakamora; Fernando Plate; Sheldon Orenblatt (problem toe); Ned Thickfeather; Kyle Meancloud; John Readeagle; Kevin Fuck; Vernon Hampton; Clifton Meganslaw; Dire Straits; Jeff, who regularly attends the Wednesday late-night meeting in Castaic and wears some sort of orthopedic boot; Robert Ducca Sr.; Noris Clevertaint; Rick Ducca; Ryan Ducca; the twins, Nathanial and Jerome Ducca; Harlow Angrybear; Donald Wahlberg; Dean & Deluca Ducca; the bearded gentlemen from those Dos Equis commercials (Jonathan Goldsmith); Adolfo Ruiz; Werner McGlaughlin; Rory bin Laden","Bob Ducca lists something.","Bob Ducca,Jonathan Goldsmith,Donnie Wahlberg","13:12","15:00","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"Location","Bob sees Jeff in Castaic on Wednesdays.","Identifiable earth location.","Bob Ducca","14:17","14:25","point","100"
"cbb",39,"the-premiere-of-bob-ducca",2508,"Ducca List","Things Scott's mother was forgiving of: back problems; scars; allergies; crying problem.","Bob Ducca lists something.","Bob Ducca","19:17","19:58","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"Location","Brendon Walsh refuses to play backgammon with Bob at their coffee place in Silver Lake","Identifiable earth location.","Bob Ducca","23:25","23:47","point","99"
"cbb",39,"the-premiere-of-bob-ducca",2508,"Shut the Fuck Up!","Scott's angry that Bob struck his skateboard ramp. And that he's ruining his show.","Someone simply wants everyone else to shut the fuck up.","Bob Ducca","26:44","26:59","",""
"cbb",39,"the-premiere-of-bob-ducca",2508,"Location","Brendon Walsh is having a ball in Silver Lake with Bob Ducca, Ned Proudfeather, and Kevin Fuck.","Identifiable earth location.","Bob Ducca","28:35","28:46","point","99"
"cbb",39,"the-premiere-of-bob-ducca",2508,"Location","Bob Ducca is currently renting a shed at an (undisclosed) Indiana reservation he visits. Guessing Santa Ynez near Castaic.","Identifiable earth location.","Bob Ducca","37:25","37:36","point","65"
"cbb",39,"the-premiere-of-bob-ducca",2508,"Location","This Sunday, Bob will be at the entrance to Griffith Park with his parrot, Jasper.","Identifiable earth location.","Bob Ducca","1:04:09","1:04:23","point","101"
"cbb",40,"happy-valentines-day",2509,"Goddammit, Engineer Blank.","Engineer Stu re-runs Reggie's theme song.","","","00:40","00:51","",""
"cbb",40,"happy-valentines-day",2509,"It's not a tumor.","Harris knows of a tomb or two.","Scott does an obscure Schwarzenegger thing.","Christopher Hitchens","00:40","00:51","",""
"cbb",40,"happy-valentines-day",2509,"Shut the Fuck Up!","Assholes are talking over the WYR theme.","Someone simply wants everyone else to shut the fuck up.","","48:10","48:28","",""
"cbb",40,"happy-valentines-day",2509,"Some asshole talks over the WYR theme","Assholes are talking over the WYR theme.","","","48:10","48:28","",""
"cbb",40,"happy-valentines-day",2509,"Stand Up Money","Harris would be rich, slightly large nose, slightly small penis, living off tour money.","Leno's financial plan","Jay Leno","1:07:16","1:07:33","",""
"cbb",40,"happy-valentines-day",2509,"Some asshole talks over the WYR theme","Including Scott.","","Christopher Hitchens","1:12:13","1:12:35","",""
"cbb",40,"happy-valentines-day",2509,"The Most Popular Feature of CBB.","'Who's pluggin what?'","Scott has to explain how legimately popular the plugs are.","Christopher Hitchens","1:12:51","1:13:03","",""
"cbb",41,"winter-olympic-fever",2532,"Shut the Fuck Up!","Angelou stalls.","Someone simply wants everyone else to shut the fuck up.","Maya Angelou","42:32","42:44","",""
"cbb",41,"winter-olympic-fever",2532,"It's Frogs!","Angelou guesses the theme from 'Spartacus'","Somebody guesses at the origin of the WYR theme","Maya Angelou","50:55","51:09","",""
"cbb",41,"winter-olympic-fever",2532,"Classic WYR Blunder: The Floor is Not Yet Open","'Even if it's with a condom?'","","","51:53","52:07","",""
