show,episode,slug_earwolf,id_wikia,url_soundcloud,name,desc,elucidation,tags,tstart,tend,location_type,location_id
cbb,82,dammit-that-was-a-hot-jam,2737,,guest performs before they're announced,Tig forgets to shut up.,,,2:14,2:21,,
cbb,82,dammit-that-was-a-hot-jam,2737,,Scott Asks an Inappropriately Personal Question,Scott asks Kevin Nealon for his home address,,,9:52,9:59,,
cbb,82,dammit-that-was-a-hot-jam,2737,,Scott Asks an Inappropriately Personal Question,Scott asks Tig for her home address,,,22:48,23:14,,
cbb,83,family-matters,2739,,And This is How We Play WYR,Michael Ian Black squeezes in another question before Bob Ducca can respond.,,Bob Ducca,52:06,52:15,,
cbb,83,family-matters,2739,,Ducca List,"Some of Bob's food allergies: turkey; stuffing; wheat; gluten; stuffing products (inc. deep fried stuffing balls); quinoa; oatmeal; wheatgrass; wicker; coconut water; salami waffles; thrift store Caesar salad; hot dog water; string cheese; head cheese; throat yogurt; butt custard; the following berries: straw, blue, black, ras, boisen, huckle, juniper, elder, goose, mul, Halle, acai, goji, dingle; coffee; plantains; dive bar pickled eggs; the following fish: halibut, cod, flounder; gum; beef kombucha; L.A. River paiella; sun-dried ketchup; low tide ceviche; spelt biscotti; dander muffins; hobo chili; menudo; candy flavored candy; goldfish jerky; Navajo cave cheese; Toffuti Cuties; penis pasta; squirrel sausage; buffalo wings; turkey breast; chicken pussy",Bob Ducca lists something.,Bob Ducca,32:00,37:25,,
cbb,83,family-matters,2739,,Ducca List,A few of Bob's nicknames: the duke of depression; the king of crying; the don of ennui; the cap'n of nappin'; the czar of SARS; the emperor of entropy; the tesla of restless leg syndrome,Bob Ducca lists something.,Bob Ducca,30:14,30:57,,
cbb,84,impotent-teamsters-unite,2741,,The Most Popular Feature of CBB.,Harris is still confused about the popularity of the plugs.,Scott has to explain how legimately popular the plugs are.,Teamster Tommy Malone,1:16:05,1:16:41,,
cbb,85,thats-one-way-of-doing-it,2744,,Ducca List,What Bob wants for Christmas: Criterion Collection edition of 'Kramer vs. Kramer' - specifically the bloopers and outtakes; Black & Decker nose hair trimmer; a set of NightSweaters Quick-Drying pajamas; tear-resistant pillow case; the new Three Doors Down CD; spinal-correcting Hawaiian shirt by Tommy Bahama; left-handed pill crusher; Pilates ball; tiger balm; Dean & DeLuca toaster pickles; Gillette Mach III bunyon scalpel; almond roca; 'Disease a Day' desk calendar by WebMD; Wilford Brimley's Duck Butter Mustache Wax; an iPad,Bob Ducca lists something.,"Cake Boss,El Chupacabra,Don Dimello,Bob Ducca",1:06:46,1:08:51,,
cbb,85,thats-one-way-of-doing-it,2744,,How Many are There?,Chupa sold his taste buds for to afford the gift he gave to Cake Boss. These are the names of his taste buds.,,"Cake Boss,El Chupacabra",40:45,41:17,,
cbb,86,the-new-year-attack-of-2011,2748,,Classic WYR Blunder: The Floor is Not Yet Open,Patton pipes up.,,,59:50,1:00:04,,
cbb,86,the-new-year-attack-of-2011,2748,,My Wife!,"Scott lies, sez this happens because of The Great Phosphorous Attack.",,,9:02,9:20,,
cbb,86,the-new-year-attack-of-2011,2748,,My Wife!,Scott waited for a Harry Potter book with his former girlfriend.,,,36:43,36:56,,
cbb,86,the-new-year-attack-of-2011,2748,,The Most Popular Feature of CBB.,Scott rushes to the Plugs.,Scott has to explain how legimately popular the plugs are.,,1:07:53,1:08:00,,
cbb,87,droppin-wallets,2750,,My wife!,Nick Thune forgets.,,,56:17,56:42,,
cbb,87,droppin-wallets,2750,,Shut the Fuck Up!,Chelsea almost ruins the motorcycle theme.,Someone simply wants everyone else to shut the fuck up.,,57:51,58:00,,
cbb,88,impression-off,2752,,And This is How We Play WYR,Hardwick gets in there.,,,1:15:27,1:15:46,,
cbb,88,impression-off,2752,,And This is How We Play WYR,Hardwick's Ann Margret puppet question draws raves.,,,1:12:54,1:13:24,,
cbb,88,impression-off,2752,,Classic WYR Blunder: Not Listening to the Information,Hardwick errs by planning to dress his Ann Margret puppet's mouth like a butthole.,,,1:25:02,1:25:24,,
cbb,88,impression-off,2752,,Classic WYR Blunder: Premature Election,Braunger asks if he can pick. Still a blunder.,,,1:12:34,1:12:48,,
cbb,88,impression-off,2752,,Some asshole talks over the WYR theme.,Hardwick and Braunger can't shut the fuck up with their ~jokes~.,,,1:08:54,1:09:04,,
cbb,88,impression-off,2752,,Some asshole talks over the WYR theme.,Hardwick and Braunger can't shut the fuck up with their ~jokes~.,,,1:09:08,1:09:19,,
cbb,89,great-big-hill-of-hope,2754,,guest performs before they're announced,'Shut up for a second.' 'Oh.,,,0:38,0:46,,
cbb,88,impression-off,2752,,Some asshole talks over the WYR theme.,Hardwick and Braunger can't shut the fuck up with their ~jokes~.,,,1:09:23,1:09:33,,
cbb,89,great-big-hill-of-hope,2754,,guest performs before they're announced,Harris won't shut up.,,,1:40,1:47,,
cbb,89,great-big-hill-of-hope,2754,,Shut the Fuck Up!,Harris won't shut up.,Someone simply wants everyone else to shut the fuck up.,,1:40,1:47,,
cbb,89,great-big-hill-of-hope,2754,,The Most Popular Feature of CBB.,Harris won't shut up.,Scott has to explain how legimately popular the plugs are.,"Fabrice Fabrice,Bobby Bottleservice",1:17:36,1:18:50,,
cbb,9,rip-michael-jackson,2376,,A Character's Premise is Explained or Questioned,Michael Jackson's ghost clarifies itself. But with attitude.,,Michael Jackson,8:05,8:45,,
cbb,9,rip-michael-jackson,2376,,Catchphrase!,Somehow Dax and Scott get Michael Jackson to do his signature hee-hee.,,Michael Jackson,13:47,14:00,,
cbb,9,rip-michael-jackson,2376,,Somebody Gets Emotional,(the shade of) Michael Jackson might be getting tickled,,Michael Jackson,11:38,12:16,,
cbb,9,rip-michael-jackson,2376,,How Many are There?,Scott prompts Dax for the remaining list of songwriters who can pull of rhyming 'Thunderdome.',,Tina Turner,20:37,20:49,,
cbb,9,rip-michael-jackson,2376,,Someone Has to be Forced Into Their Bit,Scott fumbles R.O's 'Transformers' setup.,,,33:31,34:08,,
cbb,90,is-this-sexual-harassment,2769,,And This is How We Play WYR,"Maria Thayer, a rookie, jumps right in.",,,1:09:52,1:10:10,,
cbb,90,is-this-sexual-harassment,2769,,And This is How We Play WYR,"Michael Gladis, a rookie, is textbook.",,,1:11:09,1:11:17,,
cbb,90,is-this-sexual-harassment,2769,,And This is How We Play WYR,Michael Gladis with a follow-up question.,,,1:11:18,1:11:32,,
cbb,90,is-this-sexual-harassment,2769,,Classic WYR Blunder: Premature Election,Michael Gladis hesitantly asks if the answers should be given yet.,,,1:14:20,1:14:32,,
cbb,91,garry-marshall-presents,2771,,Classic WYR Blunder: Premature Election,Scharpling falls right out of the gate.,,,1:10:17,1:10:49,,
cbb,91,garry-marshall-presents,2771,,Who Said It: Michael Jackson,Hee-hee. Anybody got any little boys around here? Shamone.,A Michael Jackson quote appears in a game of 'Who Said It?',,1:02:11,1:02:23,,
cbb,91,garry-marshall-presents,2771,,Who?,Gary Marshall doesn't know who Bill Clinton is.,Someone (usually Tompkins) appears to not know this or that famous person.,,1:20:54,1:21:00,,
cbb,92,hows-your-boner,2688,hows-your-boner,And This is How We Play WYR,Wompler finally gets it.,,Marissa Wompler,55:06,55:20,,
cbb,92,hows-your-boner,2688,hows-your-boner,Classic WYR Blunder: A Second Question is Asked Before the First is Answered,Wompler womps over the previous answer.,,Marissa Wompler,54:00,54:19,,
cbb,92,hows-your-boner,2688,hows-your-boner,Classic WYR Blunder: Premature Election,Wompler back to fucking up.,,Marissa Wompler,56:05,56:27,,
cbb,92,hows-your-boner,2688,hows-your-boner,Classic WYR Blunder: The Floor is Not Yet Open,Wompler womps it up too soon.,,Marissa Wompler,52:57,53:12,,
cbb,93,and-the-oscar-goes-to,2805,and-the-oscar-goes-to,Classic WYR Blunder: Premature Election,Poor Paul Giamatti votes before the floor is closed.,,"Marissa Wompler,Paul Giamatti",51:53,52:09,,
cbb,93,and-the-oscar-goes-to,2805,and-the-oscar-goes-to,Scott Asks an Inappropriately Personal Question,Scott asks Reggie Watts for his home address,,,3:55,4:07,,
cbb,94,dip-didda-dip-dow,2784,,"Yes, And...",Hot Dog considered nothing other than salamis.,,Hot Dog,1:10:37,1:11:01,,
cbb,94,dip-didda-dip-dow,2784,,"Yes, And...",Hot Dog's haunted 1950s-themed B&B wasn't set in the 50s.,,Hot Dog,25:11,25:52,,
cbb,94,dip-didda-dip-dow,2784,,Batdance,Natasha doesn't have a favorite song but Scott does.,Scott's favorite song.,King Henry VI,55:23,55:34,,
cbb,94,dip-didda-dip-dow,2784,,Classic WYR Blunder: Premature Election,"Harris gets docked, is ok with it.",,King Henry VI,1:01:25,1:01:40,,
cbb,94,dip-didda-dip-dow,2784,,Shut the Fuck Up!,Benny Schwaz talks over the jet theme.,Someone simply wants everyone else to shut the fuck up.,Hot Dog,17:01,17:07,,
cbb,96,live-from-sxsw,2827,,Classic WYR Blunder: Premature Election,Lil Gary errs and knows it.,,Lil Gary,1:10:02,1:10:16,,
cbb,96,live-from-sxsw,2827,,Classic WYR Blunder: The Floor is Not Yet Open,Lil Gary wisely retracts.,,Lil Gary,1:19:19,1:19:33,,
cbb,97,can-i-catch-a-ride,2834,,CBB's Open Door Policy,"Despite the ODP, Scott wants to know what Bob Ducca is doing here.",,Bob Ducca,15:55,16:06,,
cbb,97,can-i-catch-a-ride,2834,,Ducca List,"Things Bob is powerless against: alcohol; nicotine; marijuana; cocaine; Celestial Seasonings Sleepytime Tea; workaholism; codependency; the following forms of gambling: online, riverboat, Indian reservation, public park chess, jelly beans in the jar, county fair fat man weight, coin flipping, marbles, Russian roulette; Diazepam; Lorazepam; Clonazepam; Michael Jackson's coma juice (doesn't remember what it's called); shoving q-tips too far into his ears; heartbreak; Trader Joe's peanut butter pretzels; fits of primal rage; the following forms of pornography -- online, over-the-phone, print, animated, daguerreotype, Japanese, German, Latina, Black, Canadian, Victoria's Secret catalogs, hair conditioner and bubble bath commercials, hip hop videos, beer posters; the adult novels of Judy Blume; cake farts; eating his hair; catalog shopping; fathers and father figures; dietary fiber; mittens; chocolate; Mondays; crying on buses and at bus stops; swallowing in a way that disturbs others; internet caf���������������������� bullies; outdated plumbing; the cutting remarks of teenagers; non-velcro shoes; prenatal smoking; money; women.",Bob Ducca lists something.,Bob Ducca,17:00,19:48,,
cbb,97,can-i-catch-a-ride,2834,,Ducca List,"Words that rhyme (his first poem): door, floor, more, chore, whore, lore, sore.",Bob Ducca lists something.,Bob Ducca,49:47,50:06,,
cbb,97,can-i-catch-a-ride,2834,,Ducca List,Bob lists possible types of entertainers who might have contributed a quote to 'Who Said It?': literary authors; presidents; hosts of television programs; singers; crossword puzzle authors like 'Will Shores',Bob Ducca lists something.,Bob Ducca,30:51,31:30,,
cbb,97,can-i-catch-a-ride,2834,,Ducca List,Dennis' issues: alcohol; nicotine; marijuana...,Bob Ducca lists something.,Bob Ducca,25:09,25:23,,
cbb,97,can-i-catch-a-ride,2834,,Ducca List,The ways in which Dennis was a big brother to Bob: they would fish for crawdads in the creek; they would break windows of old mansions; they would collect bullfrogs; they would trade glass doorknobs for penny candy; he taught Bob how to make pickle barrel soup,Bob Ducca lists something.,Bob Ducca,26:27,27:04,,
cbb,97,can-i-catch-a-ride,2834,,How Many are There?,Scott prompts Bob Ducca for more words that rhyme.,,Bob Ducca,49:47,50:06,,
cbb,97,can-i-catch-a-ride,2834,,Scott Asks an Inappropriately Personal Question,Scott asks Jon Hamm what his address is.,,,4:51,5:07,,
cbb,97,can-i-catch-a-ride,2834,,Who Said It: Michael Jackson,Hee-hee. Shamone. Where's Lisa Marie? Jermaine? Somebody get my glove and find Bubbles. Hoo.,A Michael Jackson quote appears in a game of 'Who Said It?',Bob Ducca,38:48,39:10,,
cbb,97,can-i-catch-a-ride,2834,,Who?,"Bob Ducca doesn't know who Charlie Sheen is. Knows Martin, though.",Someone (usually Tompkins) appears to not know this or that famous person.,Bob Ducca,33:14,33:40,,
cbb,98,a-worthy-uhhh,2837,,"Hey, Bros!",,"What, it's just a normal greeting.",,1:39,2:10,,
cbb,99,somethin-for-daddy,2843,,"Oh, boy.",,,Don Dimello,48:13,48:20,,
cbb,99,somethin-for-daddy,2843,,CBB's Open Door Policy,,,Don Dimello,13:11,13:21,,
cbb,99,somethin-for-daddy,2843,,I can hear every word you are saying.,,,Don Dimello,1:05:24,1:05:36,,
cbb,99,somethin-for-daddy,2843,,Somebody Gets Emotional,,,Don Dimello,19:12,19:28,,
cbb,b1,live-from-vancouver,2453,,A Tompkins Character is Eager to Play WYR,Ice T can't wait to ask what kind of country music will accompany his heroin addiction.,,Ice T,42:26,42:42,,
cbb,b1,live-from-vancouver,2453,,And This is How We Play WYR,Ice T asks a follow up. Scott appreciates.,,Ice T,43:27,43:36,,
cbb,b1,live-from-vancouver,2453,,And This is How We Play WYR,Ice T's question gets in early because he's a listener to the show.,,Ice T,42:42,42:42,,
cbb,b1,live-from-vancouver,2453,,Classic WYR Blunder: A Second Question is Asked Before the First is Answered,Thune gets overeager.,,Ice T,57:04,57:19,,
cbb,b1,live-from-vancouver,2453,,Classic WYR Blunder: A Second Question is Asked Before the First is Answered,Todd Barry is admonished for looking like he wanted to ask a question before Ice T was delivered his answer.,,,42:57,43:07,,
cbb,b1,live-from-vancouver,2453,,Classic WYR Blunder: Premature Election,"Nick Thune evidently not a fan of the show like Ice T is, is nearly disqualified.",,,41:30,42:11,,
cbb,b1,live-from-vancouver,2453,,Classic WYR Blunder: That is Not a Question,Todd Barry finds the WYR scenarios distasteful.,,,53:09,53:32,,
cbb,b1,live-from-vancouver,2453,,Classic WYR Blunder: This Has Already Been Established,Reggie repeats a question about country music already asked by and answered to Ice T.,,Ice T,47:11,47:35,,
cbb,b2,live-from-sf-sketchfest,2501,live-from-sf-sketchfest,How Many are There?,Scott wonders aloud to Sir Dame ALW what other types of cats might spawn musicals about them.,,Andrew Lloyd Webber,18:08,18:49,,
cbb,b3,live-from-ucb-ny,2507,,Scott Asks an Inappropriately Personal Question,Scott wants to know how much money David Cross makes in a given year.,,,16:01,16:25,,
cbb,b3,live-from-ucb-ny,2507,,Scott Does Math,Scott calculates how many jobs David Wain will have to hit before he dies in something like 2500 weeks.,,,6:55,7:30,,
cbb,bo2009,the-best-of-2009,2482,,How Many are There?,"Ice T, frustrated with Huell Howser's sporadic knowledge of the universe and its contents, asks him to list, in no particular order, 'everything that you know.'",,Huell Howser,54:48,56:09,,
cbb,bo2009,the-best-of-2009,2482,,How Many are There?,Ice T clears up Huell's confusion about the nature of a countdown by asking him how many numbers he knows. In order.,,Huell Howser,1:00:23,1:01:43,,
cbb,bo2013.1,best-of-2013-pt-1,4024,best-of-2013-pt-1,B-b-b-b-b-boooooonus-s-s-s-s-s!,What kind of clips?,,,20:54,21:35,,
cbb,bo2013.1,best-of-2013-pt-1,4024,best-of-2013-pt-1,Figrin D'an and the Modal Nodes,,Scott and Paul F. Tompkins bust out the Star Wars cantina band song.,,5:46,6:57,,
cbb,bo2013.1,best-of-2013-pt-1,4024,best-of-2013-pt-1,My Wife!,"Oh, no. It's back.",,,13:11,13:36,,
cbb,bo2013.1,best-of-2013-pt-1,4024,best-of-2013-pt-1,My wife!,What's the point of Janie Haddad if Scott is gonna miss his cues?,,Janie Haddad Tompkins,1:46:55,1:47:16,,
cbb,bo2013.1,best-of-2013-pt-1,4024,best-of-2013-pt-1,The Biggest Creep in the World,A certain band is talked about a lot in the next clip. Could be The Beatles.,John Lennon impressions,,46:37,47:14,,
cbb,bo2013.2,best-of-2013-pt-2,4032,best-of-2013-pt-2,"5, 4, 3, nose, 1",PFT worries about the disappointment of countdowns.,The CBB countdown.,,1:46:35,1:46:43,,
cbb,bo2013.2,best-of-2013-pt-2,4032,best-of-2013-pt-2,Downtown Abbey,,somebody purposefully blows the pronunciation of Downton Abbey,,37:33,37:43,,
cbb,bo2013.2,best-of-2013-pt-2,4032,best-of-2013-pt-2,It's Been,Scott laments how long it's been since he did a My Wife callback.,,,1:48:10,1:48:22,,
cbb,bo2013.2,best-of-2013-pt-2,4032,best-of-2013-pt-2,My Wife!,,,,38:57,39:16,,
cbb,bo2013.2,best-of-2013-pt-2,4032,best-of-2013-pt-2,My wife!,Friday Night Lights!,Scott claims he will swap Friday Night Lights for My Wife.,,30:22,30:41,,
cbb,bo2013.2,best-of-2013-pt-2,4032,best-of-2013-pt-2,My wife!,Friday Night Lights!,Scott follows through on his claim that he will swap Friday Night Lights for My Wife.,,30:41,30:55,,
cbb,bo2013.2,best-of-2013-pt-2,4032,best-of-2013-pt-2,My wife!,My what?,,,4:44,4:53,,
cbb,bo2013.4,best-of-2013-pt-4,4034,best-of-2013-pt-4,My Wife!,,,,3:00,3:16,,
cbb,bo2013.2,best-of-2013-pt-2,4032,best-of-2013-pt-2,My Wife!,Third person.,,,1:47:35,1:47:56,,
cbb,15,four-douche-episode,2441,,"Goddammit, Engineer Blank.",Engineer Stephanie louses up the WYR echo,,,21:25,21:44,,
cbb,15,four-douche-episode,2441,,A Character is Addressed Using the Name of its Player,Tom Leykis gets called 'Natasha',,Tom Leykis,51:22,51:40,,
cbb,16,bob-odenkirks-death-bed,2445,,Shut the Fuck Up!,The guest host tries to guest host,,,9:47,9:57,,
cbb,16,bob-odenkirks-death-bed,2445,,Location,The busiest Long John Silver's/Taco Bell toilet on the planet,Identifiable earth location.,WYR,44:38,45:13,point,27
cbb,17,live-from-downtown-franklin,2447,,Scott Spells Out Obvious Data,Scott knows what the National Football League is.,,,21:44,21:51,,
cbb,17,live-from-downtown-franklin,2447,,"Goddammit, Engineer Blank.",Engineer Joe plays the Jeopardy jingle.,,,44:31,44:51,,
cbb,17,live-from-downtown-franklin,2447,,And This is How We Play WYR,Matt Walsh is ruinous with his three-question run,,,46:54,47:05,,
