show,episode,slug_earwolf,id_wikia,url_soundcloud,created_at,updated_at,soclo_link,name,desc,elucidation,tags,tstart,tend,holding,scope,location_type,location_id
cbb,268,what-does-the-fonz-say,4205,268-jimmy-pardo-betsy-sodaro,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/268-jimmy-pardo-betsy-sodaro/#t=6:28,my wife!,Friday Night Lights on Jimmy Pardo's drawer-cleaning story.,Scott has a Borat.,,6:28,6:43,false,,,
cbb,268,what-does-the-fonz-say,4205,268-jimmy-pardo-betsy-sodaro,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/268-jimmy-pardo-betsy-sodaro/#t=12:53,how much money do you make?,Scott asks Jimmy Pardo how much money he makes.,Scott asks an inappropriately personal question.,,12:53,13:05,false,,,
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/270-jon-daly-james-adomian/#t=1:05:36,by Mennen,Tag on the Chili Pepps' coconut song.,The Mennen jingle is referenced.,Jesse Ventura,1:05:36,1:05:50,false,,,
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/270-jon-daly-james-adomian/#t=1:06:57,by Mennen,Tag on the U2 'Point Break' theme.,The Mennen jingle is referenced.,Jesse Ventura,1:06:57,1:07:25,false,,,
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/270-jon-daly-james-adomian/#t=16:54,former girlfriend,Scott suggests to his ex-girlfriend they should go see The Jersey Boys.,Scott gained one ex-girlfriend when he married Kulap.,,16:54,17:05,false,,,
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/270-jon-daly-james-adomian/#t=5:34,my wife!,"In Kazakhstan, you're trying to buy Season 1 of 'Friday Night Lights.'",Scott has a Borat.,,5:34,5:43,false,,,
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/270-jon-daly-james-adomian/#t=5:25,my wife!,Scott doesn't understand this Kazakhstan thing.,Scott has a Borat.,,5:25,5:34,false,,,
cbb,270,off-the-grid,4251,270-jon-daly-james-adomian,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/270-jon-daly-james-adomian/#t=11:19,not that kind of a show,True Peppermen don't really give a fuck.,Scott (or somebody) grows suddenly priggish.,,11:19,11:31,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=0:50,oh boy,New take on it.,"disapproving grunt, basically",,0:50,0:58,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=1:33,i'll get to your introduction in a second,Mantzoukas as-yet unintroduced.,Scott delays a guest's introduction,,1:33,1:38,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=1:40,i'll get to your introduction in a second,Mantzoukas as-yet unintroduced.,Scott delays a guest's introduction,,1:40,1:44,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=2:06,i'll get to your introduction in a second,Mantzoukas as-yet unintroduced.,Scott delays a guest's introduction,,2:06,2:09,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=3:01,i'll get to your introduction in a second,Mantzoukas as-yet unintroduced.,Scott delays a guest's introduction,,3:01,3:05,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=3:47,i'll get to your introduction in a second,Mantzoukas as-yet unintroduced.,Scott delays a guest's introduction,,3:47,3:53,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=5:24,i'll get to your introduction in a second,Mantzoukas as-yet unintroduced.,Scott delays a guest's introduction,,5:24,5:31,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=6:17,i'll get to your introduction in a second,Mantzoukas as-yet unintroduced.,Scott delays a guest's introduction,,6:17,6:22,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=5:15,shut the fuck up!,Engineer Brett.,Someone simply wants everyone else to shut the fuck up.,,5:15,5:24,false,,,
cbb,277,comedy-bang-me,4406,277-chelsea-peretti-paul-rust,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/277-chelsea-peretti-paul-rust/#t=46:07,where are you from?,Chelsea notes that the Brothers' demeanor has changed.,a character detail is challenged or prompted,"Benny Bachelor, Barrett Bachelor,The Bachelor Brothers",46:07,46:23,false,,,
cbb,277,comedy-bang-me,4406,277-chelsea-peretti-paul-rust,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/277-chelsea-peretti-paul-rust/#t=1:04:18,classic WYR blunder: the floor is not yet open,Chelsea has a question. Then asks a question.,one of several potential WYR blunders,"Benny Bachelor, Barrett Bachelor",1:04:18,1:04:41,false,,,
cbb,274,oh-golly,4321,274-jason-mantzoukas-andy-daly,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/274-jason-mantzoukas-andy-daly/#t=42:29,it's been,Golly .,someone seizes the opportunity to sing a Barenaked Ladies joint,"Gil, Golly",42:29,42:44,false,,,
cbb,277,comedy-bang-me,4406,277-chelsea-peretti-paul-rust,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/277-chelsea-peretti-paul-rust/#t=13:53,it's been,Since Chelsea got a dog.,someone seizes the opportunity to sing a Barenaked Ladies joint,,13:53,14:02,false,,,
cbb,277,comedy-bang-me,4406,277-chelsea-peretti-paul-rust,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/277-chelsea-peretti-paul-rust/#t=5:58,how much money do you make?,Scott asks Chelsea her make/model and license plate.,Scott asks an inappropriately personal question.,,5:58,6:05,false,,,
cbb,277,comedy-bang-me,4406,277-chelsea-peretti-paul-rust,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/277-chelsea-peretti-paul-rust/#t=34:33,Scott does math,How many windows are in the Bachelor Brothers complex.,Scott performs fast math calculations,"Benny Bachelor, Barrett Bachelor",34:33,35:03,false,,,
cbb,278,only-tones,4430,278-old-97s-matt-berninger,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/278-old-97s-matt-berninger/#t=54:06,my wife!,Jennifer Connoly plays Russell Crowe's wife in 'Noah.',Scott has a Borat.,Russell Crowe,54:06,54:10,false,,,
cbb,278,only-tones,4430,278-old-97s-matt-berninger,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/278-old-97s-matt-berninger/#t=54:06,my wife!,Jennifer Connoly plays Russell Crowe's wife in 'Noah.',Scott has a Borat.,Russell Crowe,54:06,54:10,false,,,
cbb,278,only-tones,4430,278-old-97s-matt-berninger,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/278-old-97s-matt-berninger/#t=19:31,my wife!,Part of The National's family.,Scott has a Borat.,,19:31,19:42,false,,,
cbb,28,did-somebody-sit-on-a-duck,2479,did-somebody-sit-on-a-duck,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/did-somebody-sit-on-a-duck/#t=58:50,James?,Todd Glass mistakes John C. Reilly for Paul F. Tompkins.,a character is accidentally addressed using the name of its player,John C. Reilly,58:50,59:01,false,,,
cbb,28,did-somebody-sit-on-a-duck,2479,did-somebody-sit-on-a-duck,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/did-somebody-sit-on-a-duck/#t=54:17,how many are there?,Scott prompts John C. Reilly (Tompkins) for a list of his acting influences.,a pimping subclass: somebody asks for a list of things or prompts for additional items,Dr. Bill Cosby,54:17,55:32,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=37:19,where are you from?,Alan Thicke is married to 'some lady.',a character detail is challenged or prompted,Alan Thicke,37:19,37:41,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=1:55,i'll get to your introduction in a second,'Al' goes unintroduced.,Scott delays a guest's introduction,,1:55,2:01,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=6:22,i'll get to your introduction in a second,It's not Bill Murray.,Scott delays a guest's introduction,,6:22,6:27,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=8:34,i'll get to your introduction in a second,First the juke boxical idea.,Scott delays a guest's introduction,,8:34,8:38,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=1:00:40,Batdance,"Stupid Alan Thicke misreferences 'Party Man,' The Joker's theme.","Scott cites, explains, or defends his favorite song","Alan Thicke,Prince",1:00:40,1:01:02,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=1:07:03,Batdance,Weird Al actually does the Batdance.,"Scott cites, explains, or defends his favorite song","Alan Thicke,Prince",1:07:03,1:07:20,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=58:50,by Mennen,Scott suddenly does a commercial.,The Mennen jingle is referenced.,Alan Thicke,58:50,58:59,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=58:59,Figrin D'an and the Modal Nodes,The tag on the end of the Nabisco jingle happens to be the Mos Eisley cantina song.,Scott and Paul F. Tompkins bust out the Star Wars cantina band song.,Alan Thicke,58:59,59:45,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=55:06,that's also true,It's also true that Scott has recently watched more 'Fringe' than he ever has before.,"These guys still have The D in their blood, constantly reference that one line.",Alan Thicke,55:06,55:18,false,,,
cbb,280,duality,4492,280-weird-al-yankovic-paul-f,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/280-weird-al-yankovic-paul-f/#t=42:54,who?,Alan Thicke doesn't know Smog.,Someone seems to not know an obvious reference or a very famous person.,Alan Thicke,42:54,43:00,false,,,
cbb,3,never-date-a-brown,2363,never-date-a-brown,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/never-date-a-brown/#t=16:30,heroin,Scott adds heroin to the list of depressing shit Greg Behrendt recommends doing,someone becomes addicted to heroin,,16:30,16:59,false,,,
cbb,3,never-date-a-brown,2363,never-date-a-brown,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/never-date-a-brown/#t=30:32,video blog,Scott reminds everyone that 'ABC' is an acronym for 'The American Broadcasting Company',"Scott articulates obvious data (acronyms, abbreviations, etc.)",,30:32,30:45,false,,,
cbb,301,theyre-twins-jonah,4806,301-jonah-ray-kumail-nanjiani-brendon-small,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/301-jonah-ray-kumail-nanjiani-brendon-small/#t=31:22,it's been a while,It's been a while since Victor was on CBB.,Someone seizes the opportunity to sing a Staind joint.,"Victor Diamond, Tiny,Staind",31:22,31:27,false,,,
cbb,301,theyre-twins-jonah,4806,301-jonah-ray-kumail-nanjiani-brendon-small,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/301-jonah-ray-kumail-nanjiani-brendon-small/#t=42:55,it's been a while,Took a while for Scott to do anything about Victor.,Someone seizes the opportunity to sing a Staind joint.,"Victor Diamond, Tiny,Staind",42:55,43:07,false,,,
cbb,301,theyre-twins-jonah,4806,301-jonah-ray-kumail-nanjiani-brendon-small,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/301-jonah-ray-kumail-nanjiani-brendon-small/#t=1:20:51,my wife!,Kumail's wife.,Scott has a Borat.,"Victor Diamond, Tiny",1:20:51,1:20:57,false,,,
cbb,301,theyre-twins-jonah,4806,301-jonah-ray-kumail-nanjiani-brendon-small,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/301-jonah-ray-kumail-nanjiani-brendon-small/#t=30:09,titular,Scott says titular.,Scott says 'titular',,30:09,30:18,false,,,
cbb,301,theyre-twins-jonah,4806,301-jonah-ray-kumail-nanjiani-brendon-small,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/301-jonah-ray-kumail-nanjiani-brendon-small/#t=4:50,titular,Scott says titular.,Scott says 'titular',,4:50,4:55,false,,point,1
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=9:05,Location,Loudon Wainright III hikes to the M*A*S*H set in Malibu Canyon,Identifiable earth location.,,9:05,10:04,false,,point,3
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=9:10,Location,Loudon Wainright III's phony (?) NY address - 300 Riverside Drive.,Identifiable earth location.,,9:10,9:23,false,,point,4
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=9:10,Location,Loudon Wainright III's Woodland Hills address - 5150 San Feliciano.,Identifiable earth location.,,9:10,9:23,false,,point,5
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=6:19,Location,Where PFT first met Loudon Wainright III - SF Sketchfest taping of 'Wits' at Marines' Memorial Theatre,Identifiable earth location.,Andrew Lloyd Weber,6:19,6:43,false,,,
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=10:14,how much money do you make?,Scott asks Loudon Wainright III what his current NY address is.,Scott asks an inappropriately personal question.,,10:14,10:34,false,,,
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=9:11,how much money do you make?,Scott asks Loudon Wainright III what his Woodland Hills address was.,Scott asks an inappropriately personal question.,,9:11,9:23,false,,,
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=40:10,topping hat,Hashingtag 'Benghazi.',Dame Sir ALW speaks the Queen's English.,Andrew Lloyd Weber,40:10,40:26,false,,,
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=39:44,topping hat,McGruff's trenching coat,Dame Sir ALW speaks the Queen's English.,Andrew Lloyd Weber,39:44,40:07,false,,,
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=34:42,topping hat,Scottrick,Dame Sir ALW speaks the Queen's English.,Andrew Lloyd Weber,34:42,34:49,false,,,
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=1:10:18,the stuff of sentience,Cake Boss made a rescue flare out of cake abourd the S.S. Fondant without using too much cinnamon,cinnamon animates the inanimate,Cake Boss,1:10:18,1:10:45,false,,,
cbb,303,puttering-around,4819,303-paul-f-tompkins-loudon-wainwright-iii,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/303-paul-f-tompkins-loudon-wainwright-iii/#t=35:33,topping hat,Zachariah Galifianaiah!,Dame Sir ALW speaks the Queen's English.,Andrew Lloyd Weber,35:33,35:38,false,,,
cbb,31,happy-black-friday,2490,happy-black-friday,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/happy-black-friday/#t=41:11,James?,"Harris explains his foam premise by referring to 'James,' who is not a person in the studio.",a character is accidentally addressed using the name of its player,Huel Howser,41:11,41:43,false,,,
cbb,31,happy-black-friday,2490,happy-black-friday,2015-04-03T10:51:29Z,2015-06-03T10:51:29Z,http://soundcloud.com/comedybangbang/happy-black-friday/#t=1:22:10,and this is how we play WYR,Michael Cera's 'Turkey Dad' pitch doubles as an excellent WYR question.,Scott commends some WYR gameplay,Huel Howser,1:22:10,1:22:42,false,,,
